years,cif_built,cif_withdrawn,naive_km_built,at_risk
1.782340862422998,0.029888107205027548,0.32866548314831673,0.03817410772789154,11366
1.78507871321013,0.030057607709646588,0.32889148382114214,0.03842826765714513,11353
1.787816563997262,0.030114107877852934,0.3290609843257612,0.0385130175013495,11346
1.7905544147843941,0.030227177998328695,0.3290609843257612,0.03868266672631615,11335
1.7932922655715264,0.030283713058566575,0.32945672974742635,0.03876749133879942,11333
1.7960301163586585,0.030283713058566575,0.32968286998837787,0.03876749133879942,11325
1.7987679671457906,0.030283713058566575,0.32973941004287904,0.03876749133879942,11320
1.8015058179329226,0.03050987327657119,0.3300221103153848,0.03910717947685449,11319
1.8042436687200547,0.030622953385573495,0.3300221103153848,0.03927709863167739,11310
1.8069815195071868,0.03067949344007465,0.3301351904243871,0.03936205820908878,11308
1.809719370294319,0.03084911360357811,0.3302482705333894,0.03961698203265107,11305
1.8124572210814511,0.03084911360357811,0.3303048105878906,0.03961698203265107,11300
1.8151950718685832,0.03084911360357811,0.33047443075139404,0.03961698203265107,11299
1.8179329226557153,0.030905653658079263,0.3305309708058952,0.03970200177574312,11296
1.8206707734428473,0.031075273821582722,0.3311529114054079,0.03995708358862371,11294
1.8234086242299794,0.031188353930585028,0.33171831195041945,0.040127303963873984,11280
1.8261464750171115,0.031188353930585028,0.33194447216842404,0.040127303963873984,11268
1.8288843258042438,0.031301434039587336,0.3324533326589344,0.040297735905641674,11264
1.8316221765913758,0.03135797409408849,0.33262295282243787,0.0403830200311277,11253
1.834360027378508,0.03135797409408849,0.3329621931494448,0.0403830200311277,11249
1.83709787816564,0.031527609345669116,0.333018738233305,0.040639099993759475,11242
1.839835728952772,0.031584154429529325,0.33313182840102545,0.04072446757695991,11238
1.842573579739904,0.031584154429529325,0.3333580087364663,0.04072446757695991,11235
1.8453114305270362,0.031584154429529325,0.3336414660819555,0.04072446757695991,11202
1.8480492813141685,0.031584154429529325,0.3338683738136761,0.04072446757695991,11190
1.8507871321013005,0.03169760829538965,0.33415200847832693,0.04089598117117099,11186
1.8535249828884326,0.031754335228319816,0.33426546234418725,0.04098177632447886,11179
1.8562628336755647,0.031754335228319816,0.33443564314297775,0.04098177632447886,11176
1.8590006844626967,0.03181106216124998,0.33460582394176824,0.04106760987175129,11173
1.8617385352498288,0.03181106216124998,0.33477600474055874,0.04106760987175129,11169
1.864476386036961,0.03181106216124998,0.33505963940520955,0.04106760987175129,11166
1.8672142368240932,0.03186778909418014,0.33540000100279055,0.04115352801440231,11161
1.8699520876112252,0.03186778909418014,0.33557018180158105,0.04115352801440231,11154
1.8726899383983573,0.03198124296004047,0.3357970895333017,0.041325502989200236,11151
1.8754277891854894,0.032037969892970634,0.33585381646623186,0.04141152133796744,11145
1.8781656399726214,0.032037969892970634,0.3363643588626033,0.04141152133796744,11143
1.8809034907597535,0.03226487762469128,0.3363643588626033,0.041755903762491275,11134
1.8836413415468858,0.032321604557621446,0.3366479935272541,0.04184199936862221,11130
1.8863791923340179,0.03243505842348177,0.33704508205776523,0.04201426797715002,11124
1.88911704312115,0.0325485122893421,0.33732871672241604,0.04218664507692926,11115
1.891854893908282,0.032718693088132585,0.33755562445413667,0.04244532711372884,11108
1.894592744695414,0.03283214695399291,0.33772580525292717,0.04261784394516499,11101
1.8973305954825461,0.03294560081985324,0.34226395988734015,0.04279040741958007,11096
1.9000684462696784,0.03294560081985324,0.34294561142579943,0.04279040741958007,10999
1.9028062970568105,0.033059219750811615,0.34385456287346644,0.04296466731264037,10986
1.9055441478439425,0.0331160292162908,0.344024991269904,0.043051924363396,10968
1.9082819986310746,0.0331160292162908,0.3443658480627791,0.043051924363396,10964
1.9110198494182067,0.0331160292162908,0.34459308592469584,0.043051924363396,10958
1.9137577002053388,0.03328661334042979,0.3448205314235478,0.04331424565605957,10944
1.9164955509924708,0.033400346488790436,0.34499113114608876,0.04348920647433763,10936
1.919233401779603,0.03345721306297076,0.34504799772026906,0.04357671089237125,10931
1.9219712525667352,0.033514079637151084,0.3453323305911707,0.043664223317031126,10929
1.9247091033538672,0.03362782319872803,0.34538920237195914,0.04383934431624059,10922
1.9274469541409993,0.0336846949795165,0.34561668949511304,0.043926912834940435,10919
1.9301848049281314,0.03379843854109344,0.34573043305669,0.044102114060369346,10914
1.9329226557152634,0.03385531032188191,0.34573043305669,0.044189730731857946,10910
1.9356605065023955,0.03391218210267038,0.3460716637414208,0.044277347403346434,10909
1.9383983572895278,0.03391218210267038,0.3462422790837862,0.044277347403346434,10902
1.9411362080766599,0.03391218210267038,0.34635602264536314,0.044277347403346434,10899
1.943874058863792,0.03396905388345885,0.3464697662069401,0.04436505251967171,10897
1.946611909650924,0.03396905388345885,0.34658350976851704,0.04436505251967171,10894
1.949349760438056,0.03408279744503579,0.34692474045324784,0.04454052717032919,10892
1.9520876112251881,0.034196541006612735,0.3470384840148248,0.044716098554531625,10884
1.9548254620123204,0.03431028456818968,0.34749345826113254,0.04489170221288563,10880
1.9575633127994525,0.03431028456818968,0.34772094538428644,0.04489170221288563,10870
1.9603011635865846,0.03436715634897815,0.34772094538428644,0.044979601007086534,10866
1.9630390143737166,0.03436715634897815,0.34794843250744034,0.044979601007086534,10865
1.9657768651608487,0.03436715634897815,0.34811904784980574,0.044979601007086534,10861
1.9685147159479808,0.03448089991055509,0.3481759196305942,0.04515551192972289,10858
1.9712525667351128,0.03448089991055509,0.3484034067537481,0.04515551192972289,10855
1.9739904175222451,0.03453785041750745,0.3486312087815575,0.045243629730393864,10836
1.9767282683093772,0.0345948009244598,0.3486881592885099,0.04533178007387739,10831
1.9794661190965093,0.03476569979009449,0.3487451255770548,0.04559632881392717,10826
1.9822039698836413,0.03487963236718428,0.3488590581541446,0.045772710937598604,10822
1.9849418206707734,0.03487963236718428,0.34925782217395884,0.045772710937598604,10818
1.9876796714579055,0.03493659865572917,0.34931478846250374,0.04586097541720846,10811
1.9904175222450375,0.034993564944274066,0.3498844513479527,0.04594924806265044,10809
1.9931553730321698,0.035107497521363856,0.3499983839250425,0.046125956851673866,10798
1.995893223819302,0.03522151460249747,0.35022641808730975,0.04630282947232067,10786
1.998631074606434,0.035335531683631086,0.3503404351684434,0.046479767722882426,10780
2.001368925393566,0.035392540224197896,0.3505114607901438,0.04656825326782277,10776
2.004106776180698,0.03550655730533151,0.350739494952411,0.04674527364411918,10772
2.00684462696783,0.035620574386465126,0.35085351203354465,0.04692235979057202,10766
2.0095824777549622,0.03567758292703194,0.3513665888986459,0.047010919318560274,10762
2.0123203285420943,0.03567758292703194,0.3515376145203463,0.047010919318560274,10752
2.0150581793292264,0.03573459146759875,0.3518796657637472,0.04709957771289297,10749
2.0177960301163584,0.03573459146759875,0.35227872554771483,0.04709957771289297,10742
2.020533880903491,0.03573459146759875,0.35244975116941524,0.04709957771289297,10735
2.023271731690623,0.03584860854873236,0.3528488109533829,0.047277158857560675,10732
2.026009582477755,0.03596262562986598,0.3529628280345165,0.04745485592762366,10723
2.028747433264887,0.03601963417043279,0.35330487927791737,0.04754372104042082,10719
2.0314852840520192,0.0360766427109996,0.35455906717038715,0.047632635928299805,10712
2.0342231348391513,0.03613368326984249,0.35518651331765894,0.04772178386090975,10683
2.0369609856262834,0.036190729174567185,0.357411303601922,0.04781103205361259,10670
2.0396988364134154,0.036190729174567185,0.35798197739001114,0.04781103205361259,10626
2.0424366872005475,0.036190729174567185,0.3581531956547597,0.04781103205361259,10615
2.0451745379876796,0.03636194743931577,0.3583814866744245,0.04808021476222912,10612
2.0479123887748116,0.03636194743931577,0.3585527049391731,0.04808021476222912,10605
2.0506502395619437,0.03641902019423197,0.35889514146867024,0.04817000157464535,10602
2.0533880903490758,0.03664731121389675,0.35918050524325124,0.04852935221114385,10595
2.0561259411362083,0.03664731121389675,0.35946586901783223,0.04852935221114385,10586
2.0588637919233403,0.03670438936321322,0.3597512597644146,0.048619283274261904,10580
2.0616016427104724,0.03676146751252969,0.3600366505109969,0.04870925686199845,10574
2.0643394934976045,0.03687562381116263,0.36015080680962985,0.04888928917523416,10568
2.0670773442847366,0.03693270736407177,0.3604362245741755,0.04897933089736095,10563
2.0698151950718686,0.03693270736407177,0.36060747523290293,0.04897933089736095,10557
2.0725530458590007,0.03704687446989004,0.361064143656176,0.049159550846025524,10554
2.0752908966461328,0.03710395802279917,0.3611783107619943,0.04924972918907877,10544
2.078028747433265,0.0371611229222116,0.36146413525905646,0.04934005317452528,10526
2.080766598220397,0.03738980425763083,0.3616928165944757,0.04970155519822539,10519
2.083504449007529,0.03738980425763083,0.3618071572621853,0.04970155519822539,10511
2.086242299794661,0.03744697459148564,0.36209300893145935,0.04979198230306903,10509
2.088980150581793,0.03750417760343925,0.3627794450749027,0.04988250416814455,10497
2.0917180013689256,0.03750417760343925,0.36317994256023484,0.04988250416814455,10482
2.0944558521560577,0.03750417760343925,0.363637697671815,0.04988250416814455,10474
2.0971937029431897,0.03761861638133429,0.36380935583865753,0.050064066846499666,10466
2.099931553730322,0.03761861638133429,0.3640954527833951,0.050064066846499666,10461
2.102669404517454,0.03767583577028181,0.3643815497281327,0.05015491764347313,10456
2.105407255304586,0.037733055159229326,0.36483930483971283,0.05024581190972732,10450
2.108145106091718,0.03779027454817684,0.3650109630065554,0.05033677582008944,10441
2.11088295687885,0.03784749393712436,0.3652398405623455,0.05042776587701958,10437
2.116358658453114,0.03784749393712436,0.36552593750708307,0.05042776587701958,10432
2.1190965092402463,0.03790471332607188,0.36581203445182064,0.05051883447144978,10427
2.1218343600273784,0.037961932715019395,0.36667032528603344,0.05060994676062813,10421
2.1245722108145104,0.038076371492914436,0.366956422230771,0.050792434036599166,10405
2.127310061601643,0.03813359088186195,0.36707086100866604,0.05088372155015597,10398
2.130047912388775,0.038248029659756995,0.36729973856445614,0.05106633170473984,10395
2.132785763175907,0.038248029659756995,0.36741435386027715,0.05106633170473984,10373
2.135523613963039,0.0383053428339595,0.36741435386027715,0.05115783929088202,10370
2.138261464750171,0.038419969182364504,0.3675289802086822,0.05134085446316661,10369
2.1409993155373033,0.038419969182364504,0.3677009197312897,0.05134085446316661,10365
2.1437371663244353,0.03847728235656701,0.36810211195070724,0.051432406204677594,10362
2.1464750171115674,0.0385919197767723,0.3683313867911178,0.05161565117595068,10353
2.1492128678986995,0.038706557196977597,0.3683313867911178,0.05179896698706965,10347
2.1519507186858315,0.03876388144833219,0.36856068379653617,0.051890633753602144,10344
2.1546885694729636,0.038821205699686785,0.3687899808019545,0.05198233598459612,10339
2.1574264202600957,0.03893585420239597,0.3689619535560183,0.05216581143727961,10334
2.1601642710472277,0.03893585420239597,0.36901927780737287,0.05216581143727961,10329
2.16290212183436,0.03899317845375056,0.3694778718182096,0.05225758469333719,10328
2.1656399726214923,0.03916515120781434,0.36987914157769175,0.052533117908369675,10319
2.1683778234086244,0.03927979971052352,0.3702804113371739,0.052716931446460946,10309
2.1711156741957565,0.0393944482132327,0.3705097083425922,0.052900869906374215,10300
2.1738535249828885,0.03956650453846669,0.37073911677623755,0.05317701893837734,10289
2.1765913757700206,0.03956650453846669,0.3708538209930602,0.05317701893837734,10282
2.1793292265571527,0.03956650453846669,0.37114058153511686,0.05317701893837734,10280
2.1820670773442847,0.03962385664687802,0.37131263786035085,0.05326916716037844,10275
2.184804928131417,0.03979591297211201,0.37171410261923016,0.05354569257158659,10271
2.187542778918549,0.03985334904320401,0.3723458994012422,0.05363806562521023,10246
2.190280629705681,0.03985334904320401,0.3725756436856102,0.05363806562521023,10234
2.193018480492813,0.039910785114296014,0.3725756436856102,0.05373057412319415,10230
2.195756331279945,0.039968221185388016,0.3727479518988862,0.053823082621177964,10229
2.198494182067077,0.039968221185388016,0.3729776961832542,0.053823082621177964,10225
2.2012320328542097,0.04002566849751556,0.3730925908075093,0.05391567259254293,10219
2.2039698836413417,0.04019802730535549,0.37320749667940256,0.05419352408370515,10215
2.206707734428474,0.04031294443259915,0.3734947894975117,0.054378812843802415,10209
2.209445585215606,0.04037040299622097,0.37360970662475534,0.0544715026288598,10202
2.212183436002738,0.0404278615598428,0.37366716518837717,0.05456421059016692,10199
2.21492128678987,0.040485320123464626,0.37447158507908274,0.05465692764316388,10197
2.217659137577002,0.040485320123464626,0.37452904364270456,0.05465692764316388,10182
2.220396988364134,0.040485320123464626,0.3745865926477448,0.05465692764316388,10165
2.223134839151266,0.040485320123464626,0.3748167886679057,0.05465692764316388,10164
2.2258726899383983,0.04054287479333456,0.37487434333777564,0.05474998238008255,10159
2.2286105407255303,0.04071553880294435,0.3749318980076456,0.05502917407574659,10157
2.2313483915126624,0.04071553880294435,0.3751621166871253,0.05502917407574659,10153
2.2340862422997945,0.040830648142684216,0.37527722602686514,0.055215393570460236,10149
2.236824093086927,0.040830648142684216,0.3753347806967351,0.055215393570460236,10145
2.239561943874059,0.04088820281255415,0.37562255404608474,0.05530853085421705,10144
2.242299794661191,0.040945768838909845,0.3759679502042189,0.055401732459302466,10136
2.245037645448323,0.041061014669714645,0.3760831960350237,0.05558843040723027,10119
2.2477754962354553,0.041118648980927465,0.3761408303462365,0.05568181630356095,10113
2.2505133470225873,0.041118648980927465,0.3763724442256772,0.05568181630356095,10064
2.2532511978097194,0.041118648980927465,0.3767198650448383,0.05568181630356095,10060
2.2559890485968515,0.04117655245078764,0.37677776851469846,0.05577574092895343,10054
2.2587268993839835,0.04117655245078764,0.37677776851469846,0.05577574092895343,10052
2.2614647501711156,0.04135028014326635,0.3768356777455247,0.05605757087395524,10051
2.2642026009582477,0.041524007835745065,0.37718313313048213,0.05633942887011112,10047
2.2669404517453797,0.04158192860687238,0.37718313313048213,0.05643345642801556,10036
2.269678302532512,0.04158192860687238,0.37816798252253486,0.05643345642801556,10033
2.272416153319644,0.041639860924051954,0.37816798252253486,0.05652766235289297,10016
2.2751540041067764,0.041639860924051954,0.3783998043811118,0.05652766235289297,10011
2.2778918548939084,0.041697862757704804,0.3786318117157232,0.056622019022324666,9999
2.2806297056810405,0.041697862757704804,0.37880583462942075,0.056622019022324666,9993
2.2833675564681726,0.041697862757704804,0.3789218499052191,0.056622019022324666,9990
2.2861054072553046,0.04181387803350318,0.3789798575431183,0.05681092130125487,9988
2.2888432580424367,0.041987900947200736,0.37915388045681586,0.05709430309755892,9985
2.291581108829569,0.04204590858509992,0.3792698957326142,0.05718879209414207,9979
2.294318959616701,0.0421039162229991,0.3793279033705134,0.057283300033988294,9976
2.297056810403833,0.04221993149879748,0.379501926284211,0.05747233486454095,9974
2.299794661190965,0.042393954412495036,0.37973395683580774,0.057755972440567294,9969
2.302532511978097,0.04245196205039422,0.38002399502530365,0.05785055626184399,9962
2.305270362765229,0.042626002445047446,0.38037207581461013,0.058134478746144747,9955
2.308008213552361,0.04268402757796582,0.38054615121336527,0.05822919571328611,9944
2.3107460643394937,0.04268402757796582,0.38066220147920204,0.05822919571328611,9940
2.3134839151266258,0.042742052710884194,0.3808362768779572,0.05832396033436549,9938
2.316221765913758,0.042742052710884194,0.3808943312309042,0.05832396033436549,9929
2.31895961670089,0.04280013631625134,0.38101049844163853,0.05841885865540408,9923
2.321697467488022,0.04280013631625134,0.38124285628627697,0.05841885865540408,9919
2.324435318275154,0.04285822577741094,0.38124285628627697,0.05851382397475302,9915
2.327173169062286,0.04291631523857054,0.38135903520859615,0.05860878929410196,9914
2.3326488706365502,0.04291631523857054,0.38141712466975575,0.05860878929410196,9911
2.3353867214236823,0.04303249416088975,0.38147521413091534,0.05879877742946138,9910
2.3381245722108144,0.04314867308320896,0.38176566143671337,0.05898878474198199,9907
2.3408624229979464,0.04326485200552817,0.3819980192813518,0.0591788880177917,9900
2.3436002737850785,0.04326485200552817,0.3820561087425114,0.0591788880177917,9894
2.346338124572211,0.04338104267258275,0.3821142040760387,0.05936910660088557,9892
2.349075975359343,0.04338104267258275,0.3822303947430933,0.05936910660088557,9889
2.351813826146475,0.04343913800611004,0.3823465854101479,0.05946424475132539,9887
2.3545516769336072,0.04349723333963733,0.3828113480783662,0.059559402152706276,9884
2.3572895277207393,0.0436715193402192,0.3833923014136391,0.05984510562546996,9875
2.3600273785078714,0.04378771000727378,0.38368277808127554,0.06003576774154673,9862
2.3627652292950034,0.04378771000727378,0.38374087341480284,0.06003576774154673,9855
2.3655030800821355,0.04390403052268126,0.38391535418791406,0.06022675915316078,9843
2.3682409308692676,0.04402035103808875,0.38391535418791406,0.060417808805701356,9838
2.3709787816563996,0.04407851129579249,0.3842643157341365,0.060513333631971644,9836
2.3737166324435317,0.04413667155349623,0.3854856811459151,0.06060891677027336,9829
2.3764544832306638,0.04413667155349623,0.3857764824344338,0.06060891677027336,9807
2.379192334017796,0.04419483181119997,0.385950963207545,0.060704753444751014,9802
2.3819301848049284,0.044252992068903714,0.385950963207545,0.06080061946297466,9798
2.3846680355920604,0.04431119985772009,0.3860673787851778,0.060896563827111616,9789
2.3874058863791925,0.04442765113470202,0.3861256044236687,0.06108855062792384,9783
2.3901437371663246,0.04448587677319298,0.3862420557006507,0.061184553843606104,9780
2.3928815879534566,0.044544102411683946,0.3864167326161236,0.0612805766978719,9777
2.3956194387405887,0.044544102411683946,0.3865914095315965,0.0612805766978719,9773
2.3983572895277208,0.04466055368866587,0.3872318915549971,0.06147274034644956,9770
2.401095140314853,0.04466055368866587,0.38729011719348805,0.06147274034644956,9757
2.406570841889117,0.04466055368866587,0.38746479410896095,0.06147274034644956,9756
2.409308692676249,0.044718779327156837,0.3875812453859429,0.06156896994346106,9753
2.412046543463381,0.04477701093812072,0.3879306350517262,0.06166522915261652,9749
2.414784394250513,0.04495170577101237,0.3881053298846179,0.06195418463532454,9742
2.4175222450376452,0.04500993738197625,0.3881053298846179,0.06205053280863637,9736
2.4202600958247777,0.04500993738197625,0.3881635614955818,0.06205053280863637,9735
2.42299794661191,0.045068216890625484,0.3881635614955818,0.062146970138185154,9726
2.425735797399042,0.04512650838724317,0.38886305945499405,0.06224342730468335,9723
2.428473648186174,0.04524309138047855,0.38892135095161173,0.062436580048801815,9710
2.431211498973306,0.04524309138047855,0.3890962434586181,0.062436580048801815,9706
2.433949349760438,0.04535968638514946,0.389212838463289,0.0626298323254072,9703
2.43668720054757,0.045476281389820364,0.3896792184819726,0.06282312445195104,9699
2.439425051334702,0.045476281389820364,0.3899124084913144,0.06282312445195104,9689
2.4421629021218343,0.04559287639449127,0.39002900349598535,0.06301665607312767,9685
2.4449007529089664,0.04570947139916218,0.3902038960029917,0.06321022767604612,9681
2.4476386036960984,0.04576776890149763,0.3904370860123335,0.06330704348550498,9676
2.4503764544832305,0.045884363906168533,0.3906119785193399,0.06350075519194998,9671
2.4531143052703626,0.04600095891083944,0.39090346603101717,0.06369452701996736,9666
2.455852156057495,0.04600095891083944,0.3909617695695405,0.06369452701996736,9658
2.458590006844627,0.046059280567305114,0.3910200912260062,0.0637915132922876,9654
2.461327857631759,0.046234245536702134,0.39107841288247186,0.06408250225417356,9652
2.4640657084188913,0.04629256719316781,0.39125337785186887,0.064179508628318,9648
2.4668035592060233,0.04646753216256483,0.39148666447773156,0.06447061827930467,9644
2.4695414099931554,0.04646753216256483,0.39154498613419725,0.06447061827930467,9637
2.4722792607802875,0.0465258538190305,0.39160330779066294,0.064567705180687,9636
2.4750171115674195,0.0465258538190305,0.3918949160729913,0.064567705180687,9634
2.4777549623545516,0.0465258538190305,0.3920698810423883,0.064567705180687,9629
2.4804928131416837,0.0465258538190305,0.39230338598785514,0.064567705180687,9617
2.4832306639288158,0.04658424827898816,0.3923617804478128,0.06466504464945078,9610
2.485968514715948,0.04670103719890348,0.3924785693677281,0.06485974384914905,9608
2.48870636550308,0.046759431658861136,0.3927705416675164,0.06495711372171786,9604
2.4914442162902124,0.046759431658861136,0.39288734275674714,0.06495711372171786,9597
2.4941820670773445,0.046817832203476496,0.39300414384597787,0.06505456477813043,9595
2.4969199178644765,0.046876232748091856,0.3931209449352086,0.06515203615377907,9592
2.4996577686516086,0.046993033837322576,0.39335454711367007,0.06534701956473876,9589
2.5023956194387407,0.047051434381937936,0.3935297487475162,0.06544455196382415,9583
2.5051334702258727,0.047051434381937936,0.3936465498367469,0.06544455196382415,9579
2.507871321013005,0.047168284275551496,0.3937049747835537,0.06563980015102489,9573
2.510609171800137,0.04722671532800639,0.3939971300458282,0.06573744464886677,9569
2.513347022587269,0.04722671532800639,0.3939971300458282,0.06573744464886677,9535
2.516084873374401,0.047285324112842364,0.3939971300458282,0.06583543736497244,9534
2.518822724161533,0.047285324112842364,0.3940557388306642,0.06583543736497244,9533
2.521560574948665,0.04734393289767834,0.3940557388306642,0.06593344036147208,9532
2.524298425735797,0.047402541682514315,0.394524609109352,0.06603144335797184,9531
2.5270362765229293,0.04751975925218626,0.3946418266790239,0.06622761402729382,9522
2.529774127310062,0.047636989138509424,0.39493490139483184,0.06642384653459088,9517
2.532511978097194,0.047636989138509424,0.39534520599696293,0.06642384653459088,9510
2.535249828884326,0.047695604081671006,0.3955210508264477,0.06652208668543436,9503
2.537987679671458,0.04775421902483259,0.39563828071277085,0.06662035786274934,9499
2.54072553045859,0.04787144891115575,0.3958141255422556,0.06681694161214635,9496
2.546201232032854,0.047930063854317334,0.39616581520122507,0.06691526455581798,9491
2.5489390828199863,0.047930063854317334,0.39622443014438663,0.06691526455581798,9484
2.5516769336071183,0.047930063854317334,0.39645891464385985,0.06691526455581798,9482
2.5544147843942504,0.047930063854317334,0.39651753576872817,0.06691526455581798,9478
2.5571526351813825,0.04798868497918564,0.3966347780184648,0.06701372237321213,9477
2.5598904859685145,0.048047306104053944,0.396869262517938,0.06711220097545267,9474
2.5626283367556466,0.04810592722892225,0.3972796103920162,0.06721072117811655,9469
2.565366187542779,0.04810592722892225,0.39757271601635774,0.06721072117811655,9461
2.568104038329911,0.04810592722892225,0.3978658216406993,0.06721072117811655,9456
2.5708418891170433,0.04810592722892225,0.3979832129429835,0.06721072117811655,9439
2.5735797399041753,0.04810592722892225,0.39804190859412564,0.06721072117811655,9437
2.5763175906913074,0.04816462288006436,0.3981006042452678,0.06730957548914052,9436
2.5790554414784395,0.04822331853120647,0.39827669119869413,0.06740844027867943,9434
2.5817932922655715,0.04828201418234858,0.39839408250097835,0.0675073365204314,9430
2.5845311430527036,0.04828201418234858,0.3985114862572518,0.0675073365204314,9426
2.5872689938398357,0.048340716060485296,0.39880499564793537,0.06760628523260037,9424
2.5900068446269677,0.048399417938622014,0.3990398031604822,0.06770528647647034,9418
2.5927446954141,0.048399417938622014,0.3992159087948923,0.06770528647647034,9413
2.595482546201232,0.04845811981675873,0.39968552381998607,0.06780436136632406,9410
2.598220396988364,0.04857552357303216,0.3998616294543962,0.06800267976620356,9401
2.6009582477754964,0.04869292732930559,0.40015513884507975,0.06820106148613414,9396
2.6036960985626285,0.04875165422688956,0.40015513884507975,0.06830034746786173,9385
2.6064339493497606,0.04886910802205751,0.4004487733329996,0.06849891943131703,9384
2.6091718001368926,0.04898661194153792,0.4006837811719604,0.06869768206453342,9373
2.6119096509240247,0.04898661194153792,0.4009775409706614,0.06869768206453342,9367
2.614647501711157,0.04904538901431926,0.4009775409706614,0.06879720144024781,9358
2.617385352498289,0.04904538901431926,0.40103631804344275,0.06879720144024781,9357
2.620123203285421,0.04904538901431926,0.4013302034073495,0.06879720144024781,9356
2.622861054072553,0.049221739091617124,0.4013889867664488,0.06909598308684461,9350
2.625598904859685,0.04928052245071641,0.4017416869210445,0.0691955876253545,9346
2.628336755646817,0.04933931210488521,0.4021532145002261,0.06929526682993514,9338
2.631074606433949,0.04933931210488521,0.4026823213877453,0.06929526682993514,9330
2.6338124572210813,0.049398209177811625,0.4030357038253038,0.0693952995828554,9304
2.639288158795346,0.049398209177811625,0.4031534979711566,0.0693952995828554,9297
2.642026009582478,0.049633797469517286,0.40333018918993585,0.06979577497840883,9295
2.64476386036961,0.049692694542443704,0.4036246745545679,0.06989592616542672,9288
2.647501711156742,0.04981048868829653,0.40380136577334713,0.07009633643774615,9282
2.650239561943874,0.04986938576122295,0.4040369540650528,0.07019657397828316,9277
2.652977412731006,0.04998719261273276,0.4041547609165626,0.07039715717880557,9271
2.6557152635181382,0.05010499946424257,0.40444927804533715,0.07059778366910907,9267
2.6584531143052703,0.050222806315752384,0.4045081814710921,0.07079851848905094,9260
2.6611909650924024,0.050222806315752384,0.4046848917483568,0.07079851848905094,9257
2.6639288158795345,0.0503995165930171,0.40497940887713135,0.0710997508690524,9254
2.6666666666666665,0.05057628422512676,0.4054507892294238,0.07140124397165903,9243
2.6694045174537986,0.05075310931773011,0.4055686726244927,0.07170309642242134,9229
2.6721423682409307,0.050812051015264564,0.40562761432202715,0.07180373572246224,9224
2.674880219028063,0.05087099271279902,0.4056865560195616,0.07190438593546133,9222
2.6776180698151952,0.05098887610786792,0.40574549771709606,0.07210570819447748,9220
2.6803559206023273,0.05110675950293682,0.4059223228096994,0.07230705229598677,9217
2.6830937713894594,0.05122464289800572,0.4060991479023028,0.07250846196765504,9212
2.6858316221765914,0.05122464289800572,0.4062170312973717,0.07250846196765504,9207
2.6913073237508556,0.05128358459554017,0.4062170312973717,0.07260922150464932,9205
2.6940451745379876,0.05128358459554017,0.4064527980875095,0.07260922150464932,9204
2.6967830253251197,0.051342526293074627,0.4068064482727162,0.07271002485013789,9200
2.6995208761122518,0.051342526293074627,0.4071012529655531,0.07271002485013789,9190
2.702258726899384,0.05151940910877676,0.40757294047409215,0.07301289582732351,9185
2.704996577686516,0.05157845371639789,0.4076319850817133,0.07311408424607391,9161
2.707734428473648,0.05163750477134459,0.4078091382465534,0.07321529476319044,9158
2.7104722792607805,0.05175704332883732,0.40786890752529975,0.07342024494126143,9044
2.7132101300479126,0.05175704332883732,0.4079286768040461,0.07342024494126143,9041
2.7159479808350446,0.05175704332883732,0.40804821536153885,0.07342024494126143,9040
2.7186858316221767,0.05187658188633005,0.4081079846402852,0.07362528582531958,9038
2.7214236824093088,0.05199612044382278,0.40816775391903154,0.07383034940344346,9035
2.724161533196441,0.052115659001315505,0.40846660031276333,0.0740354356856836,9032
2.726899383983573,0.052115659001315505,0.4085263695915097,0.0740354356856836,9025
2.729637234770705,0.052115659001315505,0.4086459081490024,0.0740354356856836,9024
2.732375085557837,0.052175428280061865,0.4091240623789733,0.07413806975399595,9022
2.735112936344969,0.052175428280061865,0.40918383165771965,0.07413806975399595,9013
2.737850787132101,0.052175428280061865,0.40918383165771965,0.07413806975399595,9005
2.7405886379192332,0.052235250663453935,0.40936329880789585,0.07424089760053587,9004
2.7433264887063653,0.052235250663453935,0.4099017002584245,0.07424089760053587,9000
2.746064339493498,0.05235489543023808,0.41002134502520865,0.07444682777568867,8991
2.74880219028063,0.05235489543023808,0.410320456942169,0.07444682777568867,8987
2.751540041067762,0.05241471781363015,0.4104401017089532,0.074549873107711,8982
2.754277891854894,0.052534362580414294,0.4104401017089532,0.07475600967679275,8979
2.757015742642026,0.05259418496380636,0.4109785031594818,0.07485907796133351,8977
2.759753593429158,0.05271382973059051,0.411157970309658,0.07506542142560002,8967
2.7624914442162902,0.05277365211398258,0.41151690461001045,0.07516862769413091,8962
2.7652292950034223,0.05307276403094294,0.41157672699340253,0.07568500478642903,8955
2.7679671457905544,0.05307276403094294,0.4117563346345261,0.07568500478642903,8942
2.7707049965776864,0.05307276403094294,0.411816203848234,0.07568500478642903,8939
2.7734428473648185,0.05313263324465079,0.41187607306194185,0.07578841886063059,8938
2.7761806981519506,0.05313263324465079,0.41193594897617725,0.07578841886063059,8935
2.7789185489390826,0.05331226098735703,0.4122353285473543,0.07609876526128179,8934
2.7816563997262147,0.05343201281582785,0.4126544599470022,0.07630577875775024,8926
2.784394250513347,0.05355176464429867,0.41271433586123757,0.0765129547634118,8917
2.7871321013004793,0.05367151647276949,0.4128340876897084,0.07672015401071641,8914
