region,years,cif_built,cif_withdrawn
ERCOT,1.8288843258042438,0.01953931224296101,0.09523123971721051
ERCOT,1.8316221765913758,0.01953931224296101,0.09572855963183963
ERCOT,1.842573579739904,0.01953931224296101,0.09622587954646875
ERCOT,1.8453114305270362,0.01953931224296101,0.09622587954646875
ERCOT,1.8507871321013005,0.01953931224296101,0.09673347702534967
ERCOT,1.8535249828884326,0.01953931224296101,0.09724107450423058
ERCOT,1.8672142368240932,0.02004690972184193,0.09724107450423058
ERCOT,1.8726899383983573,0.020554507200722855,0.09724107450423058
ERCOT,1.8863791923340179,0.021062104679603778,0.09724107450423058
ERCOT,1.88911704312115,0.0215697021584847,0.09724107450423058
ERCOT,1.891854893908282,0.0215697021584847,0.0977486719831115
ERCOT,1.8973305954825461,0.0215697021584847,0.0977486719831115
ERCOT,1.9000684462696784,0.0215697021584847,0.09826069618419198
ERCOT,1.9055441478439425,0.0215697021584847,0.09877272038527245
ERCOT,1.9082819986310746,0.0215697021584847,0.09979676878743338
ERCOT,1.9110198494182067,0.0215697021584847,0.10030879298851385
ERCOT,1.9137577002053388,0.0215697021584847,0.10030879298851385
ERCOT,1.9164955509924708,0.022085031680112048,0.10030879298851385
ERCOT,1.9219712525667352,0.022085031680112048,0.10133945203176854
ERCOT,1.9274469541409993,0.02260066433675212,0.1018550846884086
ERCOT,1.9301848049281314,0.02311629699339219,0.1018550846884086
ERCOT,1.9383983572895278,0.02311629699339219,0.10237071734504867
ERCOT,1.9575633127994525,0.02311629699339219,0.10288635000168873
ERCOT,1.9603011635865846,0.02363192965003226,0.10288635000168873
ERCOT,1.9685147159479808,0.02414756230667233,0.1034019826583288
ERCOT,1.9712525667351128,0.02414756230667233,0.1034019826583288
ERCOT,1.9739904175222451,0.024667807062209002,0.1034019826583288
ERCOT,1.9767282683093772,0.024667807062209002,0.10392222741386548
ERCOT,1.9794661190965093,0.025188051817745673,0.10392222741386548
ERCOT,1.9931553730321698,0.025708296573282344,0.10392222741386548
ERCOT,2.004106776180698,0.025708296573282344,0.10444497184390322
ERCOT,2.00684462696783,0.02675378543335784,0.10444497184390322
ERCOT,2.0314852840520192,0.02675378543335784,0.10496771627394097
ERCOT,2.0342231348391513,0.027278425009365517,0.10601699542595631
ERCOT,2.0369609856262834,0.027278425009365517,0.10654195277275504
ERCOT,2.0396988364134154,0.027278425009365517,0.10654195277275504
ERCOT,2.0451745379876796,0.02833153093303467,0.10654195277275504
ERCOT,2.0588637919233403,0.02833153093303467,0.10706850573458962
ERCOT,2.0616016427104724,0.02833153093303467,0.1075950586964242
ERCOT,2.0725530458590007,0.02833153093303467,0.10812161165825879
ERCOT,2.0752908966461328,0.02833153093303467,0.10812161165825879
ERCOT,2.078028747433265,0.02833153093303467,0.10865302510897183
ERCOT,2.080766598220397,0.02833153093303467,0.1091847659863335
ERCOT,2.086242299794661,0.02833153093303467,0.1091847659863335
ERCOT,2.088980150581793,0.02833153093303467,0.1091847659863335
ERCOT,2.0944558521560577,0.02833153093303467,0.10971881162291594
ERCOT,2.105407255304586,0.028865576569617104,0.10971881162291594
ERCOT,2.11088295687885,0.029399622206199537,0.10971881162291594
ERCOT,2.127310061601643,0.029399622206199537,0.11025285725949838
ERCOT,2.130047912388775,0.029399622206199537,0.11025285725949838
ERCOT,2.132785763175907,0.029399622206199537,0.11025285725949838
ERCOT,2.1409993155373033,0.029399622206199537,0.11079259848944462
ERCOT,2.1574264202600957,0.029939363436145772,0.11079259848944462
ERCOT,2.1656399726214923,0.029939363436145772,0.11133233971939085
ERCOT,2.1711156741957565,0.029939363436145772,0.11133233971939085
ERCOT,2.1793292265571527,0.029939363436145772,0.11241454299203668
ERCOT,2.184804928131417,0.029939363436145772,0.11241454299203668
ERCOT,2.195756331279945,0.029939363436145772,0.11296081438921618
ERCOT,2.198494182067077,0.029939363436145772,0.11296081438921618
ERCOT,2.2039698836413417,0.029939363436145772,0.11350778300579221
ERCOT,2.209445585215606,0.029939363436145772,0.11405475162236825
ERCOT,2.217659137577002,0.029939363436145772,0.11405475162236825
ERCOT,2.242299794661191,0.029939363436145772,0.11405475162236825
ERCOT,2.245037645448323,0.029939363436145772,0.11405475162236825
ERCOT,2.2477754962354553,0.029939363436145772,0.11405475162236825
ERCOT,2.2587268993839835,0.029939363436145772,0.11405475162236825
ERCOT,2.2614647501711156,0.030495934232596673,0.11405475162236825
ERCOT,2.2642026009582477,0.030495934232596673,0.11405475162236825
ERCOT,2.2669404517453797,0.030495934232596673,0.11405475162236825
ERCOT,2.272416153319644,0.031053593498662536,0.11405475162236825
ERCOT,2.2751540041067764,0.031053593498662536,0.11405475162236825
ERCOT,2.2778918548939084,0.031053593498662536,0.11461681056706186
ERCOT,2.297056810403833,0.031053593498662536,0.11517923953081055
ERCOT,2.305270362765229,0.031616022462411235,0.11517923953081055
ERCOT,2.308008213552361,0.031616022462411235,0.11574166849455925
ERCOT,2.3134839151266258,0.031616022462411235,0.11686652642205665
ERCOT,2.316221765913758,0.031616022462411235,0.11686652642205665
ERCOT,2.31895961670089,0.031616022462411235,0.11686652642205665
ERCOT,2.3353867214236823,0.03218256767273428,0.11686652642205665
ERCOT,2.3381245722108144,0.03218256767273428,0.11799961684270274
ERCOT,2.3408624229979464,0.03274911288305732,0.11799961684270274
ERCOT,2.3572895277207393,0.03331565809338036,0.11856616205302578
ERCOT,2.3627652292950034,0.03331565809338036,0.11856616205302578
ERCOT,2.3655030800821355,0.03331565809338036,0.11913690107042389
ERCOT,2.3682409308692676,0.03388639711077847,0.11913690107042389
ERCOT,2.3709787816563996,0.03388639711077847,0.119707640087822
ERCOT,2.3819301848049284,0.03388639711077847,0.119707640087822
ERCOT,2.3846680355920604,0.03388639711077847,0.119707640087822
ERCOT,2.3901437371663246,0.034461401161594636,0.12028264413863818
ERCOT,2.3928815879534566,0.034461401161594636,0.12085764818945435
ERCOT,2.3983572895277208,0.035036405212410804,0.12085764818945435
ERCOT,2.406570841889117,0.035036405212410804,0.12200765629108669
ERCOT,2.412046543463381,0.035036405212410804,0.12258266034190286
ERCOT,2.414784394250513,0.035036405212410804,0.12315766439271904
ERCOT,2.4175222450376452,0.03561140926322697,0.12315766439271904
ERCOT,2.4202600958247777,0.03561140926322697,0.12315766439271904
ERCOT,2.42299794661191,0.03618957484834316,0.12315766439271904
ERCOT,2.428473648186174,0.03676853680478871,0.12315766439271904
ERCOT,2.431211498973306,0.03676853680478871,0.12373702563327248
ERCOT,2.43668720054757,0.0379272592858956,0.12431638687382592
ERCOT,2.439425051334702,0.0379272592858956,0.12489574811437935
ERCOT,2.4421629021218343,0.03850662052644904,0.12489574811437935
ERCOT,2.4531143052703626,0.03908598176700249,0.12489574811437935
ERCOT,2.455852156057495,0.03908598176700249,0.12489574811437935
ERCOT,2.4668035592060233,0.03966695346270688,0.12489574811437935
ERCOT,2.4750171115674195,0.03966695346270688,0.12663866320149253
ERCOT,2.4777549623545516,0.03966695346270688,0.12663866320149253
ERCOT,2.4804928131416837,0.03966695346270688,0.12663866320149253
ERCOT,2.4832306639288158,0.03966695346270688,0.12722453416659146
ERCOT,2.485968514715948,0.040252824427805825,0.1278104051316904
ERCOT,2.48870636550308,0.04083869539290477,0.1278104051316904
ERCOT,2.4941820670773445,0.04142497952511592,0.1278104051316904
ERCOT,2.4969199178644765,0.04142497952511592,0.12839668926390155
ERCOT,2.510609171800137,0.04142497952511592,0.12839668926390155
ERCOT,2.513347022587269,0.04142497952511592,0.12839668926390155
ERCOT,2.516084873374401,0.04202309071474919,0.12839668926390155
ERCOT,2.5270362765229293,0.04262120190438246,0.1289948004535348
ERCOT,2.529774127310062,0.04262120190438246,0.13019102283280135
ERCOT,2.535249828884326,0.04262120190438246,0.1307891340224346
ERCOT,2.537987679671458,0.04262120190438246,0.13198535640170114
ERCOT,2.54072553045859,0.04262120190438246,0.1325834675913344
ERCOT,2.5489390828199863,0.04262120190438246,0.1325834675913344
ERCOT,2.568104038329911,0.04262120190438246,0.1325834675913344
ERCOT,2.5872689938398357,0.04262120190438246,0.13318682920838215
ERCOT,2.595482546201232,0.04262120190438246,0.1337901908254299
ERCOT,2.6009582477754964,0.04262120190438246,0.1349969140595254
ERCOT,2.6064339493497606,0.04322633942022948,0.13560205157537242
ERCOT,2.6091718001368926,0.043831476936076495,0.13620718909121943
ERCOT,2.6119096509240247,0.043831476936076495,0.13620718909121943
ERCOT,2.622861054072553,0.043831476936076495,0.1368141182799483
ERCOT,2.625598904859685,0.043831476936076495,0.1368141182799483
ERCOT,2.631074606433949,0.043831476936076495,0.1368141182799483
ERCOT,2.647501711156742,0.044446607870599,0.1374292492144708
ERCOT,2.650239561943874,0.04506173880512151,0.1374292492144708
ERCOT,2.6584531143052703,0.045676869739644015,0.1374292492144708
ERCOT,2.6639288158795345,0.045676869739644015,0.1374292492144708
ERCOT,2.6666666666666665,0.045676869739644015,0.13866229658208723
ERCOT,2.6694045174537986,0.0462947946136427,0.13866229658208723
ERCOT,2.6776180698151952,0.046912719487641384,0.13866229658208723
ERCOT,2.6830937713894594,0.04814856923563876,0.13866229658208723
ERCOT,2.6967830253251197,0.04814856923563876,0.13928022145608593
ERCOT,2.6995208761122518,0.04814856923563876,0.13989814633008463
ERCOT,2.702258726899384,0.048766494109637445,0.13989814633008463
ERCOT,2.704996577686516,0.048766494109637445,0.13989814633008463
ERCOT,2.707734428473648,0.048766494109637445,0.14114731547490414
ERCOT,2.7186858316221767,0.0493910786820472,0.14114731547490414
ERCOT,2.724161533196441,0.05064024782686672,0.14239648461972365
ERCOT,2.735112936344969,0.05064024782686672,0.14239648461972365
ERCOT,2.737850787132101,0.05064024782686672,0.14239648461972365
ERCOT,2.7405886379192332,0.05064024782686672,0.14365343674986913
ERCOT,2.7624914442162902,0.05126872389193947,0.14365343674986913
ERCOT,2.7652292950034223,0.05126872389193947,0.14365343674986913
ERCOT,2.7734428473648185,0.051900653122204925,0.14365343674986913
ERCOT,2.7816563997262147,0.05253258235247038,0.14365343674986913
ERCOT,2.784394250513347,0.053164511582735836,0.14365343674986913
ERCOT,2.7871321013004793,0.05379644081300129,0.14365343674986913
ERCOT,2.8035592060232717,0.05442837004326675,0.14365343674986913
ERCOT,2.8062970568104038,0.05442837004326675,0.14365343674986913
ERCOT,2.8145106091718,0.05442837004326675,0.14365343674986913
ERCOT,2.817248459958932,0.05442837004326675,0.14365343674986913
ERCOT,2.8199863107460645,0.055074036865494495,0.14365343674986913
ERCOT,2.833675564681725,0.05571970368772224,0.14429910357209688
ERCOT,2.839151266255989,0.05571970368772224,0.14494477039432463
ERCOT,2.841889117043121,0.05571970368772224,0.14623610403878012
ERCOT,2.844626967830253,0.05571970368772224,0.14688439339074885
ERCOT,2.858316221765914,0.05571970368772224,0.1481809720946863
ERCOT,2.861054072553046,0.05571970368772224,0.1481809720946863
ERCOT,2.863791923340178,0.05571970368772224,0.1481809720946863
ERCOT,2.86652977412731,0.05571970368772224,0.14883404783235454
ERCOT,2.891170431211499,0.05571970368772224,0.14883404783235454
ERCOT,2.8966461327857633,0.05571970368772224,0.14949035661822907
ERCOT,2.9021218343600275,0.05637601247359677,0.14949035661822907
ERCOT,2.9130732375085557,0.05637601247359677,0.1501466654041036
ERCOT,2.91854893908282,0.05637601247359677,0.15080297418997812
ERCOT,2.921286789869952,0.05637601247359677,0.15080297418997812
ERCOT,2.9322381930184807,0.05703724768071639,0.15278667981133698
ERCOT,2.9349760438056127,0.05703724768071639,0.1534479150184566
ERCOT,2.937713894592745,0.05703724768071639,0.1534479150184566
ERCOT,2.954140999315537,0.057699592342881516,0.1541102596806217
ERCOT,2.9568788501026693,0.057699592342881516,0.1541102596806217
ERCOT,2.9596167008898013,0.05836698450882266,0.1541102596806217
ERCOT,2.965092402464066,0.05903437667476381,0.1541102596806217
ERCOT,2.9787816563997263,0.05970176884070495,0.1541102596806217
ERCOT,2.9924709103353866,0.05970176884070495,0.15477765184656284
ERCOT,3.0061601642710474,0.05970176884070495,0.15545076288282053
ERCOT,3.0088980150581794,0.06037487987696265,0.15545076288282053
ERCOT,3.0143737166324436,0.06037487987696265,0.15612387391907823
ERCOT,3.0171115674195756,0.06104799091322034,0.15612387391907823
ERCOT,3.02258726899384,0.06172110194947804,0.15612387391907823
ERCOT,3.0444900752908968,0.06172110194947804,0.15612387391907823
ERCOT,3.0663928815879533,0.06172110194947804,0.15680047861123345
ERCOT,3.0691307323750854,0.06172110194947804,0.15748418676472364
ERCOT,3.082819986310746,0.06240540932133237,0.15748418676472364
ERCOT,3.0882956878850103,0.0630897166931867,0.15748418676472364
ERCOT,3.0910335386721424,0.0630897166931867,0.1588552089222295
ERCOT,3.0937713894592744,0.0630897166931867,0.15954072000098246
ERCOT,3.0965092402464065,0.0630897166931867,0.1602262310797354
ERCOT,3.1047227926078027,0.0630897166931867,0.16091174215848836
ERCOT,3.1101984941820673,0.06377949317420743,0.16160151863950908
ERCOT,3.1156741957563314,0.06377949317420743,0.1622912951205298
ERCOT,3.1211498973305956,0.06446926965522816,0.1622912951205298
ERCOT,3.1266255989048597,0.06515966200810695,0.16436247217916616
ERCOT,3.1293634496919918,0.06654791041497674,0.16436247217916616
ERCOT,3.134839151266256,0.06654791041497674,0.16505659638260106
ERCOT,3.137577002053388,0.06654791041497674,0.16575072058603596
ERCOT,3.1485284052019167,0.06724203461841162,0.16575072058603596
ERCOT,3.1512662559890487,0.06724203461841162,0.1671554957596542
ERCOT,3.164955509924709,0.06794571335887295,0.1671554957596542
ERCOT,3.167693360711841,0.06794571335887295,0.16785917450011553
ERCOT,3.186858316221766,0.06794571335887295,0.16785917450011553
ERCOT,3.1950718685831623,0.06794571335887295,0.16785917450011553
ERCOT,3.2005475701574264,0.06794571335887295,0.16856741834825364
ERCOT,3.2032854209445585,0.06794571335887295,0.16856741834825364
ERCOT,3.2060232717316905,0.06794571335887295,0.16928095747749933
ERCOT,3.2197125256673513,0.06794571335887295,0.169994496606745
ERCOT,3.2251882272416155,0.06865925248811862,0.1707080357359907
ERCOT,3.2279260780287475,0.06865925248811862,0.17142157486523638
ERCOT,3.2361396303901437,0.06865925248811862,0.17213511399448206
ERCOT,3.238877481177276,0.06865925248811862,0.17213511399448206
ERCOT,3.247091033538672,0.0693768381530689,0.17213511399448206
ERCOT,3.2553045859000687,0.0693768381530689,0.17285269965943234
ERCOT,3.260780287474333,0.0693768381530689,0.17285269965943234
ERCOT,3.263518138261465,0.0693768381530689,0.17285269965943234
ERCOT,3.277207392197125,0.0693768381530689,0.17285269965943234
ERCOT,3.2908966461327855,0.07010616487317237,0.17285269965943234
ERCOT,3.293634496919918,0.07010616487317237,0.17285269965943234
ERCOT,3.29637234770705,0.07010616487317237,0.17432554233543895
ERCOT,3.299110198494182,0.07084910321416685,0.17432554233543895
ERCOT,3.3073237508555784,0.07159204155516133,0.17432554233543895
ERCOT,3.3127994524298425,0.07233497989615581,0.17432554233543895
ERCOT,3.323750855578371,0.07233497989615581,0.17506848067643344
ERCOT,3.3292265571526354,0.07233497989615581,0.17506848067643344
ERCOT,3.3319644079397674,0.07309059891164518,0.17506848067643344
ERCOT,3.345653661875428,0.07309059891164518,0.17582485987201887
ERCOT,3.353867214236824,0.07384697810723062,0.17582485987201887
ERCOT,3.359342915811088,0.07460335730281606,0.17582485987201887
ERCOT,3.3648186173853527,0.0753597364984015,0.17582485987201887
ERCOT,3.3675564681724848,0.0753597364984015,0.1765812390676043
ERCOT,3.370294318959617,0.0753597364984015,0.17733761826318975
ERCOT,3.373032169746749,0.0753597364984015,0.17885037665436063
ERCOT,3.375770020533881,0.0753597364984015,0.1811195142411169
ERCOT,3.378507871321013,0.0753597364984015,0.1811195142411169
ERCOT,3.3867214236824092,0.07688178511510668,0.1811195142411169
ERCOT,3.3921971252566734,0.07688178511510668,0.1818805385494695
ERCOT,3.3976728268309375,0.07688178511510668,0.1826415628578221
ERCOT,3.405886379192334,0.07840383373181187,0.1826415628578221
ERCOT,3.4140999315537304,0.07917197781020102,0.1826415628578221
ERCOT,3.4168377823408624,0.07994012188859018,0.1826415628578221
ERCOT,3.4195756331279945,0.08070826596697933,0.1826415628578221
ERCOT,3.4223134839151266,0.08070826596697933,0.18340970693621125
ERCOT,3.430527036276523,0.08070826596697933,0.1841778510146004
ERCOT,3.436002737850787,0.08070826596697933,0.18494599509298956
ERCOT,3.4469541409993156,0.08070826596697933,0.1864903604745669
ERCOT,3.455167693360712,0.08225263134855668,0.1872625431653556
ERCOT,3.457905544147844,0.08225263134855668,0.1872625431653556
ERCOT,3.460643394934976,0.08225263134855668,0.18804381035838885
ERCOT,3.468856947296372,0.08381516573462318,0.18804381035838885
ERCOT,3.477070499657769,0.08459643292765642,0.18804381035838885
ERCOT,3.479808350444901,0.08537770012068967,0.18804381035838885
ERCOT,3.482546201232033,0.08615896731372291,0.18804381035838885
ERCOT,3.485284052019165,0.08694023450675616,0.18804381035838885
ERCOT,3.490759753593429,0.08694023450675616,0.18960634474445534
ERCOT,3.512662559890486,0.08694023450675616,0.18960634474445534
ERCOT,3.515400410677618,0.087734365594296,0.18960634474445534
ERCOT,3.5208761122518824,0.08852849668183584,0.18960634474445534
ERCOT,3.5290896646132786,0.08932262776937568,0.18960634474445534
ERCOT,3.540041067761807,0.09091088994445534,0.18960634474445534
ERCOT,3.542778918548939,0.09091088994445534,0.19119460691953502
ERCOT,3.5455167693360714,0.09170678185480569,0.19119460691953502
ERCOT,3.5592060232717317,0.09170678185480569,0.19119460691953502
ERCOT,3.561943874058864,0.09251251063146373,0.19119460691953502
ERCOT,3.567419575633128,0.09251251063146373,0.19200306389746843
ERCOT,3.572895277207392,0.09251251063146373,0.19281152087540185
ERCOT,3.5811088295687883,0.09332096760939715,0.19442843483126868
ERCOT,3.583846680355921,0.09332096760939715,0.19442843483126868
ERCOT,3.592060232717317,0.09332096760939715,0.19524805577207344
ERCOT,3.62217659137577,0.09414058855020191,0.19524805577207344
ERCOT,3.6276522929500343,0.09414058855020191,0.19524805577207344
ERCOT,3.6303901437371664,0.09414058855020191,0.19689680601726536
ERCOT,3.6413415468856947,0.09414058855020191,0.19689680601726536
ERCOT,3.6440793976728267,0.09414058855020191,0.19689680601726536
ERCOT,3.646817248459959,0.09414058855020191,0.19689680601726536
ERCOT,3.652292950034223,0.09497662935849499,0.19689680601726536
ERCOT,3.6632443531827517,0.09497662935849499,0.19856888763385153
ERCOT,3.67419575633128,0.09581267016678807,0.19856888763385153
ERCOT,3.685147159479808,0.09664871097508115,0.19856888763385153
ERCOT,3.6906228610540723,0.09748475178337423,0.19856888763385153
ERCOT,3.696098562628337,0.09832079259166732,0.19856888763385153
ERCOT,3.698836413415469,0.0991568333999604,0.19856888763385153
ERCOT,3.701574264202601,0.0991568333999604,0.1994049284421446
ERCOT,3.704312114989733,0.0991568333999604,0.1994049284421446
ERCOT,3.707049965776865,0.0991568333999604,0.20024699115301844
ERCOT,3.7125256673511293,0.0991568333999604,0.2010900671764204
ERCOT,3.7316906228610542,0.0991568333999604,0.20193314319982233
ERCOT,3.7344284736481863,0.09999990942336234,0.20193314319982233
ERCOT,3.7399041752224504,0.10084298544676429,0.20193314319982233
ERCOT,3.756331279945243,0.10084298544676429,0.20193314319982233
ERCOT,3.7727583846680357,0.10084298544676429,0.20278238055835268
ERCOT,3.7754962354551678,0.10169222280529464,0.20278238055835268
ERCOT,3.7782340862423,0.10169222280529464,0.20363161791688303
ERCOT,3.780971937029432,0.10169222280529464,0.20363161791688303
ERCOT,3.789185489390828,0.10254249962203615,0.20363161791688303
ERCOT,3.79192334017796,0.10339277643877767,0.20363161791688303
ERCOT,3.7946611909650922,0.10509333007226071,0.20363161791688303
ERCOT,3.7973990417522243,0.10594360688900223,0.20533217155036607
ERCOT,3.800136892539357,0.10594360688900223,0.20533217155036607
ERCOT,3.802874743326489,0.10594360688900223,0.20533217155036607
ERCOT,3.805612594113621,0.10594360688900223,0.20533217155036607
ERCOT,3.811088295687885,0.10594360688900223,0.20619092993136437
ERCOT,3.8165639972621492,0.10680236527000052,0.20619092993136437
ERCOT,3.8193018480492813,0.10680236527000052,0.20619092993136437
ERCOT,3.8220396988364134,0.10680236527000052,0.20619092993136437
ERCOT,3.8247775496235454,0.10767420118979575,0.20619092993136437
ERCOT,3.838466803559206,0.10767420118979575,0.20619092993136437
ERCOT,3.8412046543463383,0.10767420118979575,0.20619092993136437
ERCOT,3.8466803559206024,0.10767420118979575,0.2070728513566585
ERCOT,3.8494182067077345,0.10767420118979575,0.20795477278195265
ERCOT,3.8576317590691307,0.10767420118979575,0.20795477278195265
ERCOT,3.8603696098562628,0.10767420118979575,0.20795477278195265
ERCOT,3.868583162217659,0.10767420118979575,0.20884472210058497
ERCOT,3.871321013004791,0.10856415050842806,0.20884472210058497
ERCOT,3.8822724161533197,0.10945409982706038,0.20884472210058497
ERCOT,3.890485968514716,0.10945409982706038,0.21151457005648192
ERCOT,3.893223819301848,0.1103440491456927,0.21151457005648192
ERCOT,3.89596167008898,0.1103440491456927,0.21151457005648192
ERCOT,3.898699520876112,0.1103440491456927,0.21151457005648192
ERCOT,3.9014373716632442,0.11123987659720898,0.21151457005648192
ERCOT,3.9041752224503763,0.11213570404872526,0.21151457005648192
ERCOT,3.9069130732375084,0.11213570404872526,0.2124103975079982
ERCOT,3.923340177960301,0.11213570404872526,0.2124103975079982
ERCOT,3.9315537303216974,0.11393931926486218,0.2124103975079982
ERCOT,3.9342915811088295,0.11484112687293065,0.21331220511606666
ERCOT,3.9425051334702257,0.11574293448099911,0.21331220511606666
ERCOT,3.9452429842573578,0.11574293448099911,0.21331220511606666
ERCOT,3.9479808350444903,0.11664595582743643,0.21331220511606666
ERCOT,3.9534565366187544,0.11754897717387376,0.21331220511606666
ERCOT,3.9561943874058865,0.11845199852031109,0.21331220511606666
ERCOT,3.9644079397672827,0.11845199852031109,0.21331220511606666
ERCOT,3.9671457905544147,0.11935746707906938,0.21421767367482494
ERCOT,3.980835044490075,0.11935746707906938,0.21421767367482494
ERCOT,3.9835728952772076,0.11935746707906938,0.21421767367482494
ERCOT,3.991786447638604,0.11935746707906938,0.21512684810763
ERCOT,4.005475701574264,0.11935746707906938,0.21512684810763
ERCOT,4.0191649555099245,0.11935746707906938,0.21512684810763
ERCOT,4.024640657084189,0.11935746707906938,0.21604101800435158
ERCOT,4.027378507871321,0.11935746707906938,0.21695518790107315
ERCOT,4.030116358658453,0.12118580687251251,0.21786935779779473
ERCOT,4.032854209445585,0.122110205243603,0.21786935779779473
ERCOT,4.035592060232717,0.122110205243603,0.21786935779779473
ERCOT,4.043805612594114,0.122110205243603,0.21786935779779473
ERCOT,4.046543463381246,0.12303720023933137,0.21786935779779473
ERCOT,4.049281314168378,0.12303720023933137,0.2187963527935231
ERCOT,4.054757015742642,0.12396944733135283,0.2187963527935231
ERCOT,4.060232717316906,0.12490169442337429,0.2187963527935231
ERCOT,4.0629705681040384,0.12583394151539573,0.2187963527935231
ERCOT,4.071184120465435,0.12583394151539573,0.2187963527935231
ERCOT,4.076659822039699,0.12583394151539573,0.2187963527935231
ERCOT,4.082135523613963,0.12677556465575648,0.21973797593388386
ERCOT,4.095824777549623,0.12771718779611724,0.21973797593388386
ERCOT,4.098562628336755,0.128658810936478,0.21973797593388386
ERCOT,4.101300479123887,0.128658810936478,0.21973797593388386
ERCOT,4.1040383299110195,0.128658810936478,0.21973797593388386
ERCOT,4.114989733059549,0.12960316341927458,0.21973797593388386
ERCOT,4.123203285420945,0.12960316341927458,0.21973797593388386
ERCOT,4.125941136208077,0.12960316341927458,0.21973797593388386
ERCOT,4.134154688569473,0.12960316341927458,0.21973797593388386
ERCOT,4.139630390143737,0.1305558118243212,0.22069062433893047
ERCOT,4.145106091718001,0.13151126626296147,0.22069062433893047
ERCOT,4.15605749486653,0.13151126626296147,0.22069062433893047
ERCOT,4.158795345653662,0.13151126626296147,0.22069062433893047
ERCOT,4.161533196440794,0.13247239105435332,0.22069062433893047
ERCOT,4.172484599589322,0.13247239105435332,0.22069062433893047
ERCOT,4.175222450376454,0.13343638059922175,0.22069062433893047
ERCOT,4.177960301163586,0.13343638059922175,0.22069062433893047
ERCOT,4.180698151950718,0.13343638059922175,0.22069062433893047
ERCOT,4.183436002737851,0.1344032563403323,0.22069062433893047
ERCOT,4.186173853524983,0.13537013208144283,0.221657500080041
ERCOT,4.191649555099247,0.13537013208144283,0.221657500080041
ERCOT,4.1943874058863795,0.1363384639607177,0.221657500080041
ERCOT,4.199863107460644,0.13730679583999256,0.221657500080041
ERCOT,4.202600958247776,0.13730679583999256,0.221657500080041
ERCOT,4.210814510609172,0.13730679583999256,0.221657500080041
ERCOT,4.219028062970568,0.13828398441328518,0.221657500080041
ERCOT,4.2217659137577,0.1392611729865778,0.221657500080041
ERCOT,4.229979466119096,0.14121555013316306,0.221657500080041
ERCOT,4.232717316906228,0.14121555013316306,0.221657500080041
ERCOT,4.2354551676933605,0.14121555013316306,0.2226376953874053
ERCOT,4.238193018480493,0.14121555013316306,0.2226376953874053
ERCOT,4.240930869267625,0.14220335565254105,0.2226376953874053
ERCOT,4.243668720054757,0.14220335565254105,0.22362703954466395
ERCOT,4.249144421629021,0.14220335565254105,0.22362703954466395
ERCOT,4.254620123203286,0.14220335565254105,0.22362703954466395
ERCOT,4.257357973990418,0.14220335565254105,0.22362703954466395
ERCOT,4.26009582477755,0.14220335565254105,0.22362703954466395
ERCOT,4.265571526351814,0.14320047767267124,0.22362703954466395
ERCOT,4.27378507871321,0.14320047767267124,0.22362703954466395
ERCOT,4.276522929500342,0.14419917244046723,0.22362703954466395
ERCOT,4.287474332648871,0.1452058185997266,0.22362703954466395
ERCOT,4.290212183436003,0.1452058185997266,0.22362703954466395
ERCOT,4.292950034223135,0.1452058185997266,0.22362703954466395
ERCOT,4.295687885010267,0.1452058185997266,0.22362703954466395
ERCOT,4.298425735797399,0.1452058185997266,0.22362703954466395
ERCOT,4.301163586584531,0.14622219080883386,0.22362703954466395
ERCOT,4.309377138945927,0.14622219080883386,0.22362703954466395
ERCOT,4.312114989733059,0.1472402049762757,0.22362703954466395
ERCOT,4.317590691307323,0.1472402049762757,0.22362703954466395
ERCOT,4.3203285420944555,0.14826152438452095,0.22362703954466395
ERCOT,4.328542094455853,0.14826152438452095,0.22362703954466395
ERCOT,4.331279945242985,0.14826152438452095,0.22362703954466395
ERCOT,4.334017796030117,0.14826152438452095,0.22362703954466395
ERCOT,4.336755646817249,0.14826152438452095,0.22362703954466395
ERCOT,4.339493497604381,0.14929121526332556,0.22362703954466395
ERCOT,4.342231348391513,0.14929121526332556,0.22465673042346856
ERCOT,4.344969199178645,0.15032090614213017,0.22465673042346856
ERCOT,4.350444900752909,0.15032090614213017,0.22465673042346856
ERCOT,4.353182751540041,0.15032090614213017,0.22465673042346856
ERCOT,4.355920602327173,0.15136087679676313,0.22465673042346856
ERCOT,4.3668720054757015,0.15136087679676313,0.22465673042346856
ERCOT,4.369609856262834,0.15136087679676313,0.22465673042346856
ERCOT,4.372347707049966,0.15241135220548327,0.22465673042346856
ERCOT,4.375085557837098,0.15241135220548327,0.2267612301443167
ERCOT,4.37782340862423,0.15451942493095083,0.2267612301443167
ERCOT,4.380561259411362,0.15557525999054936,0.2267612301443167
ERCOT,4.386036960985626,0.15557525999054936,0.2267612301443167
ERCOT,4.39151266255989,0.15769781500726804,0.2267612301443167
ERCOT,4.394250513347022,0.15769781500726804,0.2267612301443167
ERCOT,4.396988364134154,0.1587609254646919,0.2267612301443167
ERCOT,4.405201916495551,0.15982403592211575,0.2267612301443167
ERCOT,4.4106776180698155,0.15982403592211575,0.2267612301443167
ERCOT,4.413415468856948,0.15982403592211575,0.22782618627961804
ERCOT,4.418891170431212,0.15982403592211575,0.22889299773919689
